Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_15_128,VDD,Metal1,67.4400,71.8200,1.199929
FILLER_15_126,VDD,Metal1,66.7200,71.8200,1.199929
FILLER_15_119,VDD,Metal1,64.5690,72.4180,1.199929
FILLER_15_112,VDD,Metal1,61.2090,72.4180,1.199929
FILLER_15_105,VDD,Metal1,57.8490,72.4180,1.199929
FILLER_15_99,VDD,Metal1,53.7600,71.8200,1.199929
FILLER_15_92,VDD,Metal1,51.6090,72.4180,1.199929
FILLER_15_25,VDD,Metal1,18.0000,71.8200,1.199939
FILLER_15_21,VDD,Metal1,16.8110,72.4160,1.199939
FILLER_15_14,VDD,Metal1,14.1690,72.4180,1.199939
FILLER_15_7,VDD,Metal1,10.8090,72.4180,1.199939
FILLER_15_0,VDD,Metal1,7.4490,72.4180,1.199939
FILLER_14_128,VDD,Metal1,67.4400,71.8200,1.199929
FILLER_14_121,VDD,Metal1,65.5290,71.2210,1.199929
FILLER_14_79,VDD,Metal1,44.1600,71.8200,1.199931
FILLER_14_47,VDD,Metal1,28.8000,71.8200,1.199936
FILLER_14_14,VDD,Metal1,12.9600,71.8200,1.199939
FILLER_14_7,VDD,Metal1,10.8090,71.2210,1.199939
FILLER_14_0,VDD,Metal1,7.4490,71.2210,1.199939
FILLER_13_127,VDD,Metal1,67.2000,64.2600,1.199864
FILLER_13_123,VDD,Metal1,65.7710,64.8560,1.199864
FILLER_13_116,VDD,Metal1,63.1290,64.8580,1.199864
FILLER_13_109,VDD,Metal1,59.7690,64.8580,1.199864
FILLER_13_102,VDD,Metal1,56.4090,64.8580,1.199864
FILLER_13_98,VDD,Metal1,53.0400,64.2600,1.199864
FILLER_13_94,VDD,Metal1,51.8510,64.8560,1.199864
FILLER_13_72,VDD,Metal1,40.5600,64.2600,1.199865
FILLER_13_18,VDD,Metal1,14.8800,64.2600,1.199866
FILLER_13_14,VDD,Metal1,13.4510,64.8560,1.199866
FILLER_13_7,VDD,Metal1,10.8090,64.8580,1.199866
FILLER_13_0,VDD,Metal1,7.4490,64.8580,1.199866
FILLER_12_119,VDD,Metal1,63.1200,64.2600,1.199864
FILLER_12_84,VDD,Metal1,47.0510,63.6630,1.199864
FILLER_12_70,VDD,Metal1,39.6000,64.2600,1.199865
FILLER_12_68,VDD,Metal1,38.8800,64.2600,1.199865
FILLER_12_54,VDD,Metal1,31.9200,64.2600,1.199865
FILLER_12_52,VDD,Metal1,31.2000,64.2600,1.199865
FILLER_12_37,VDD,Metal1,24.0000,64.2600,1.199866
FILLER_12_23,VDD,Metal1,17.0400,64.2600,1.199866
FILLER_12_21,VDD,Metal1,16.3200,64.2600,1.199866
FILLER_12_17,VDD,Metal1,14.1600,64.2600,1.199866
FILLER_12_13,VDD,Metal1,12.9710,63.6630,1.199866
FILLER_12_9,VDD,Metal1,10.3200,64.2600,1.199866
FILLER_12_7,VDD,Metal1,9.6000,64.2600,1.199866
FILLER_12_0,VDD,Metal1,7.4490,63.6610,1.199866
FILLER_11_125,VDD,Metal1,66.7310,57.2960,1.199743
FILLER_11_98,VDD,Metal1,53.0400,56.7000,1.199743
FILLER_11_94,VDD,Metal1,51.8510,57.2960,1.199743
FILLER_11_87,VDD,Metal1,49.2090,57.2980,1.199743
FILLER_11_74,VDD,Metal1,42.2510,57.2960,1.199749
FILLER_11_55,VDD,Metal1,32.6400,56.7000,1.199780
FILLER_11_51,VDD,Metal1,31.2110,57.2960,1.199780
FILLER_11_46,VDD,Metal1,28.0800,56.7000,1.199781
FILLER_11_40,VDD,Metal1,25.2000,56.7000,1.199781
FILLER_11_38,VDD,Metal1,24.4800,56.7000,1.199781
FILLER_11_0,VDD,Metal1,6.0000,56.7000,1.199781
FILLER_10_115,VDD,Metal1,61.2000,56.7000,1.199743
FILLER_10_86,VDD,Metal1,47.5200,56.7000,1.199744
FILLER_10_64,VDD,Metal1,36.7200,56.7000,1.199750
FILLER_10_62,VDD,Metal1,36.0000,56.7000,1.199750
FILLER_10_21,VDD,Metal1,16.0800,56.7000,1.199781
FILLER_10_17,VDD,Metal1,14.8910,56.1030,1.199781
FILLER_9_124,VDD,Metal1,65.5200,49.1400,1.199884
FILLER_9_86,VDD,Metal1,48.0110,49.7360,1.199896
FILLER_9_58,VDD,Metal1,34.0800,49.1400,1.199906
FILLER_9_28,VDD,Metal1,19.6800,49.1400,1.199933
FILLER_8_124,VDD,Metal1,65.5200,49.1400,1.199884
FILLER_8_86,VDD,Metal1,47.5200,49.1400,1.199896
FILLER_8_82,VDD,Metal1,46.0910,48.5430,1.199897
FILLER_8_74,VDD,Metal1,42.2510,48.5430,1.199904
FILLER_8_53,VDD,Metal1,31.6800,49.1400,1.199906
FILLER_7_101,VDD,Metal1,54.7200,41.5800,1.200000
FILLER_7_92,VDD,Metal1,50.1600,41.5800,1.200000
FILLER_7_90,VDD,Metal1,49.4400,41.5800,1.200000
FILLER_7_83,VDD,Metal1,47.2890,42.1780,1.200000
FILLER_7_74,VDD,Metal1,42.2510,42.1760,1.200000
FILLER_7_65,VDD,Metal1,37.2000,41.5800,1.200000
