Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_15_108,VSS,Metal1,57.8400,75.6000,0.000000
FILLER_15_83,VSS,Metal1,45.8400,75.6000,0.000000
FILLER_15_58,VSS,Metal1,33.8400,75.6000,0.000000
FILLER_15_0,VSS,Metal1,6.0000,75.6000,0.000000
FILLER_14_128,VSS,Metal1,67.4400,68.0400,0.000000
FILLER_14_93,VSS,Metal1,50.8800,68.0400,0.000000
FILLER_14_87,VSS,Metal1,47.7600,68.0400,0.000000
FILLER_14_85,VSS,Metal1,47.0400,68.0400,0.000000
FILLER_14_78,VSS,Metal1,43.4400,68.0400,0.000000
FILLER_14_68,VSS,Metal1,38.8800,68.0400,0.000000
FILLER_14_41,VSS,Metal1,25.6800,68.0400,0.000000
FILLER_14_35,VSS,Metal1,23.0400,68.0400,0.000000
FILLER_14_24,VSS,Metal1,17.5200,68.0400,0.000000
FILLER_14_2,VSS,Metal1,6.9600,68.0400,0.000000
FILLER_14_0,VSS,Metal1,6.2400,68.0400,0.000000
FILLER_13_127,VSS,Metal1,67.2000,68.0400,0.000000
FILLER_13_111,VSS,Metal1,59.2800,68.0400,0.000000
FILLER_13_109,VSS,Metal1,58.5600,68.0400,0.000000
FILLER_13_63,VSS,Metal1,36.4800,68.0400,0.000000
FILLER_13_41,VSS,Metal1,25.6800,68.0400,0.000000
FILLER_13_26,VSS,Metal1,18.4800,68.0400,0.000000
FILLER_12_128,VSS,Metal1,67.4400,60.4800,0.000000
FILLER_12_126,VSS,Metal1,66.7200,60.4800,0.000000
FILLER_12_107,VSS,Metal1,57.3600,60.4800,0.000000
FILLER_12_105,VSS,Metal1,56.6400,60.4800,0.000000
FILLER_12_86,VSS,Metal1,47.5200,60.4800,0.000000
FILLER_12_73,VSS,Metal1,41.7480,60.8560,0.000000
FILLER_12_62,VSS,Metal1,35.7600,60.4800,0.000000
FILLER_12_46,VSS,Metal1,28.0800,60.4800,0.000000
FILLER_12_31,VSS,Metal1,20.8800,60.4800,0.000000
FILLER_12_29,VSS,Metal1,20.1600,60.4800,0.000000
FILLER_12_2,VSS,Metal1,6.9600,60.4800,0.000000
FILLER_12_0,VSS,Metal1,6.2400,60.4800,0.000000
FILLER_11_128,VSS,Metal1,67.4400,60.4800,0.000000
FILLER_11_110,VSS,Metal1,59.0400,60.4800,0.000000
FILLER_11_97,VSS,Metal1,52.5600,60.4800,0.000000
FILLER_11_95,VSS,Metal1,51.8400,60.4800,0.000000
FILLER_11_88,VSS,Metal1,49.6860,60.0190,0.000000
FILLER_11_83,VSS,Metal1,45.8400,60.4800,0.000000
FILLER_11_79,VSS,Metal1,44.6280,60.1030,0.000000
FILLER_11_72,VSS,Metal1,42.0060,60.0190,0.000000
FILLER_11_62,VSS,Metal1,36.4680,60.1030,0.000000
FILLER_11_55,VSS,Metal1,32.6400,60.4800,0.000000
FILLER_11_36,VSS,Metal1,23.2800,60.4800,0.000000
FILLER_11_30,VSS,Metal1,20.4000,60.4800,0.000000
FILLER_11_28,VSS,Metal1,19.6800,60.4800,0.000000
FILLER_11_18,VSS,Metal1,14.6400,60.4800,0.000000
FILLER_11_16,VSS,Metal1,13.9200,60.4800,0.000000
FILLER_10_128,VSS,Metal1,67.4400,52.9200,0.000000
FILLER_10_126,VSS,Metal1,66.7200,52.9200,0.000000
FILLER_10_82,VSS,Metal1,45.3600,52.9200,0.000000
FILLER_10_62,VSS,Metal1,35.7600,52.9200,0.000000
FILLER_10_60,VSS,Metal1,35.0400,52.9200,0.000000
FILLER_10_32,VSS,Metal1,21.3600,52.9200,0.000000
FILLER_10_30,VSS,Metal1,20.6400,52.9200,0.000000
FILLER_10_20,VSS,Metal1,15.6000,52.9200,0.000000
FILLER_10_18,VSS,Metal1,14.8800,52.9200,0.000000
FILLER_10_4,VSS,Metal1,7.9200,52.9200,0.000000
FILLER_9_128,VSS,Metal1,67.4400,52.9200,0.000000
FILLER_9_108,VSS,Metal1,58.0800,52.9200,0.000000
