Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_20_164,VSS,Metal1,84.9600,90.7200,0.000250
FILLER_20_56,VSS,Metal1,33.1200,90.7200,0.000172
FILLER_20_51,VSS,Metal1,30.4800,90.7200,0.000169
FILLER_20_0,VSS,Metal1,7.4460,91.1800,0.000149
FILLER_19_160,VSS,Metal1,83.0400,90.7200,0.000250
FILLER_19_156,VSS,Metal1,81.5880,90.3430,0.000250
FILLER_19_120,VSS,Metal1,63.8400,90.7200,0.000244
FILLER_19_113,VSS,Metal1,61.6860,90.2590,0.000241
FILLER_19_96,VSS,Metal1,52.7880,90.3430,0.000191
FILLER_19_65,VSS,Metal1,37.9080,90.3430,0.000181
FILLER_19_51,VSS,Metal1,30.7200,90.7200,0.000169
FILLER_19_33,VSS,Metal1,22.5480,90.3430,0.000149
FILLER_19_26,VSS,Metal1,18.7200,90.7200,0.000149
FILLER_19_7,VSS,Metal1,9.3600,90.7200,0.000149
FILLER_19_0,VSS,Metal1,7.4460,90.2590,0.000149
FILLER_18_165,VSS,Metal1,85.2000,83.1600,0.000223
FILLER_18_136,VSS,Metal1,71.5200,83.1600,0.000217
FILLER_18_104,VSS,Metal1,57.3660,83.6200,0.000208
FILLER_18_97,VSS,Metal1,52.8000,83.1600,0.000207
FILLER_18_73,VSS,Metal1,41.2800,83.1600,0.000196
FILLER_18_66,VSS,Metal1,39.1260,83.6200,0.000189
FILLER_18_61,VSS,Metal1,35.2800,83.1600,0.000183
FILLER_18_59,VSS,Metal1,34.5600,83.1600,0.000183
FILLER_18_45,VSS,Metal1,27.6000,83.1600,0.000168
FILLER_18_41,VSS,Metal1,26.3880,83.5360,0.000168
FILLER_18_30,VSS,Metal1,21.8460,83.6200,0.000163
FILLER_18_7,VSS,Metal1,9.6000,83.1600,0.000163
FILLER_18_0,VSS,Metal1,7.4460,83.6200,0.000163
FILLER_17_162,VSS,Metal1,84.4680,82.7830,0.000223
FILLER_17_148,VSS,Metal1,77.2800,83.1600,0.000223
FILLER_17_124,VSS,Metal1,65.7600,83.1600,0.000211
FILLER_17_115,VSS,Metal1,61.2000,83.1600,0.000211
FILLER_17_113,VSS,Metal1,60.4800,83.1600,0.000211
FILLER_17_79,VSS,Metal1,45.3660,82.6990,0.000197
