Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_15_128,VSS,Metal1,67.4400,75.6000,0.000000
FILLER_15_91,VSS,Metal1,49.6800,75.6000,0.000000
FILLER_15_73,VSS,Metal1,41.2800,75.6000,0.000000
FILLER_15_19,VSS,Metal1,15.3600,75.6000,0.000000
FILLER_15_0,VSS,Metal1,6.2400,75.6000,0.000000
FILLER_14_127,VSS,Metal1,67.2000,68.0400,0.000000
FILLER_14_54,VSS,Metal1,31.9200,68.0400,0.000000
FILLER_14_44,VSS,Metal1,27.1200,68.0400,0.000000
FILLER_13_128,VSS,Metal1,67.4400,68.0400,0.000000
FILLER_13_90,VSS,Metal1,49.2000,68.0400,0.000000
FILLER_13_77,VSS,Metal1,42.9600,68.0400,0.000000
FILLER_13_43,VSS,Metal1,26.8800,68.0400,0.000000
FILLER_13_22,VSS,Metal1,16.5600,68.0400,0.000000
FILLER_12_118,VSS,Metal1,62.8800,60.4800,0.000001
FILLER_12_113,VSS,Metal1,60.2400,60.4800,0.000001
FILLER_12_104,VSS,Metal1,55.9200,60.4800,0.000001
FILLER_12_76,VSS,Metal1,42.4800,60.4800,0.000001
FILLER_12_74,VSS,Metal1,41.7600,60.4800,0.000001
FILLER_12_69,VSS,Metal1,39.1200,60.4800,0.000001
FILLER_12_0,VSS,Metal1,6.2400,60.4800,0.000000
FILLER_11_111,VSS,Metal1,59.2800,60.4800,0.000001
FILLER_11_79,VSS,Metal1,44.1600,60.4800,0.000001
FILLER_11_72,VSS,Metal1,42.0060,60.0190,0.000001
FILLER_11_65,VSS,Metal1,38.6460,60.0190,0.000001
FILLER_11_54,VSS,Metal1,32.1600,60.4800,0.000001
FILLER_11_50,VSS,Metal1,30.7080,60.1030,0.000001
FILLER_11_19,VSS,Metal1,15.3600,60.4800,0.000000
FILLER_11_2,VSS,Metal1,6.9600,60.4800,0.000000
FILLER_11_0,VSS,Metal1,6.2400,60.4800,0.000000
FILLER_10_89,VSS,Metal1,48.9600,52.9200,0.000076
FILLER_10_84,VSS,Metal1,46.3200,52.9200,0.000076
FILLER_10_70,VSS,Metal1,39.8400,52.9200,0.000075
FILLER_10_57,VSS,Metal1,33.6000,52.9200,0.000065
FILLER_10_53,VSS,Metal1,32.1480,53.2960,0.000064
FILLER_10_47,VSS,Metal1,28.5600,52.9200,0.000064
FILLER_10_42,VSS,Metal1,26.1600,52.9200,0.000063
FILLER_10_40,VSS,Metal1,25.4400,52.9200,0.000063
FILLER_10_0,VSS,Metal1,6.2400,52.9200,0.000063
FILLER_9_80,VSS,Metal1,44.4000,52.9200,0.000075
FILLER_9_78,VSS,Metal1,43.6800,52.9200,0.000075
FILLER_9_58,VSS,Metal1,35.2860,52.4590,0.000065
FILLER_9_51,VSS,Metal1,31.9260,52.4590,0.000064
FILLER_9_29,VSS,Metal1,19.9200,52.9200,0.000063
FILLER_9_27,VSS,Metal1,19.2000,52.9200,0.000063
FILLER_9_0,VSS,Metal1,6.2400,52.9200,0.000063
FILLER_8_67,VSS,Metal1,38.1600,45.3600,0.000077
FILLER_8_56,VSS,Metal1,33.1200,45.3600,0.000074
FILLER_8_52,VSS,Metal1,31.6680,45.7360,0.000074
FILLER_8_45,VSS,Metal1,29.0460,45.8200,0.000067
FILLER_8_35,VSS,Metal1,22.8000,45.3600,0.000060
FILLER_8_33,VSS,Metal1,22.0800,45.3600,0.000060
FILLER_8_0,VSS,Metal1,6.0000,45.3600,0.000060
FILLER_7_76,VSS,Metal1,42.4800,45.3600,0.000077
FILLER_7_47,VSS,Metal1,28.5600,45.3600,0.000067
FILLER_7_45,VSS,Metal1,27.8400,45.3600,0.000067
FILLER_7_39,VSS,Metal1,24.7200,45.3600,0.000060
FILLER_7_37,VSS,Metal1,24.0000,45.3600,0.000060
FILLER_7_30,VSS,Metal1,20.4000,45.3600,0.000060
FILLER_7_23,VSS,Metal1,17.0400,45.3600,0.000060
FILLER_7_0,VSS,Metal1,6.2400,45.3600,0.000060
FILLER_6_99,VSS,Metal1,53.7600,37.8000,0.000102
FILLER_6_89,VSS,Metal1,48.7200,37.8000,0.000102
FILLER_6_58,VSS,Metal1,33.8400,37.8000,0.000095
FILLER_6_56,VSS,Metal1,33.1200,37.8000,0.000095
FILLER_6_26,VSS,Metal1,18.4800,37.8000,0.000094
FILLER_6_19,VSS,Metal1,15.3600,37.8000,0.000094
FILLER_6_4,VSS,Metal1,8.1600,37.8000,0.000094
FILLER_5_110,VSS,Metal1,59.0400,37.8000,0.000103
FILLER_5_62,VSS,Metal1,36.0000,37.8000,0.000097
FILLER_5_55,VSS,Metal1,33.8460,37.3390,0.000095
FILLER_5_35,VSS,Metal1,23.0400,37.8000,0.000094
FILLER_5_31,VSS,Metal1,21.5880,37.4230,0.000094
FILLER_5_23,VSS,Metal1,17.0400,37.8000,0.000094
FILLER_5_21,VSS,Metal1,16.3200,37.8000,0.000094
FILLER_5_11,VSS,Metal1,11.5200,37.8000,0.000094
FILLER_5_7,VSS,Metal1,10.0680,37.4230,0.000094
FILLER_5_0,VSS,Metal1,7.4460,37.3390,0.000094
FILLER_4_128,VSS,Metal1,67.4400,30.2400,0.000104
FILLER_4_99,VSS,Metal1,53.7600,30.2400,0.000103
FILLER_4_63,VSS,Metal1,36.2400,30.2400,0.000102
FILLER_4_59,VSS,Metal1,35.0280,30.6160,0.000102
FILLER_4_45,VSS,Metal1,27.6000,30.2400,0.000102
FILLER_4_28,VSS,Metal1,20.1480,30.6160,0.000102
FILLER_4_21,VSS,Metal1,17.5260,30.7000,0.000102
FILLER_4_14,VSS,Metal1,14.1660,30.7000,0.000102
FILLER_4_7,VSS,Metal1,10.8060,30.7000,0.000102
FILLER_4_0,VSS,Metal1,7.4460,30.7000,0.000102
FILLER_3_118,VSS,Metal1,62.8800,30.2400,0.000104
FILLER_3_101,VSS,Metal1,54.4800,30.2400,0.000103
FILLER_3_95,VSS,Metal1,51.8400,30.2400,0.000103
FILLER_3_76,VSS,Metal1,42.4800,30.2400,0.000102
FILLER_3_28,VSS,Metal1,20.8860,29.7790,0.000102
FILLER_3_21,VSS,Metal1,17.5260,29.7790,0.000102
FILLER_3_14,VSS,Metal1,14.1660,29.7790,0.000102
FILLER_3_7,VSS,Metal1,10.8060,29.7790,0.000102
FILLER_3_0,VSS,Metal1,7.4460,29.7790,0.000102
FILLER_2_93,VSS,Metal1,51.3480,23.0560,0.000163
FILLER_2_63,VSS,Metal1,36.2400,22.6800,0.000162
FILLER_2_61,VSS,Metal1,35.5200,22.6800,0.000159
FILLER_2_35,VSS,Metal1,23.0400,22.6800,0.000130
FILLER_2_28,VSS,Metal1,20.8860,23.1400,0.000130
