Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_15_106,VDD,Metal1,56.8800,71.8200,1.200000
FILLER_15_83,VDD,Metal1,45.8400,71.8200,1.200000
FILLER_15_22,VDD,Metal1,16.5600,71.8200,1.200000
FILLER_14_128,VDD,Metal1,67.4400,71.8200,1.200000
FILLER_14_103,VDD,Metal1,55.6800,71.8200,1.200000
FILLER_14_71,VDD,Metal1,40.3200,71.8200,1.200000
FILLER_14_49,VDD,Metal1,29.5200,71.8200,1.200000
FILLER_14_47,VDD,Metal1,28.8000,71.8200,1.200000
FILLER_14_25,VDD,Metal1,18.0000,71.8200,1.200000
FILLER_14_23,VDD,Metal1,17.2800,71.8200,1.200000
FILLER_14_0,VDD,Metal1,6.2400,71.8200,1.200000
FILLER_13_128,VDD,Metal1,67.4400,64.2600,1.200000
FILLER_13_114,VDD,Metal1,60.7200,64.2600,1.200000
FILLER_13_112,VDD,Metal1,60.0000,64.2600,1.200000
FILLER_13_96,VDD,Metal1,52.3200,64.2600,1.200000
FILLER_13_86,VDD,Metal1,47.2800,64.2600,1.200000
FILLER_13_84,VDD,Metal1,46.5600,64.2600,1.200000
FILLER_13_69,VDD,Metal1,39.3600,64.2600,1.200000
FILLER_13_57,VDD,Metal1,33.6000,64.2600,1.200000
FILLER_13_48,VDD,Metal1,29.0400,64.2600,1.200000
FILLER_13_35,VDD,Metal1,22.8000,64.2600,1.200000
FILLER_13_26,VDD,Metal1,18.4800,64.2600,1.200000
FILLER_13_24,VDD,Metal1,17.7600,64.2600,1.200000
FILLER_13_17,VDD,Metal1,14.4000,64.2600,1.200000
FILLER_13_2,VDD,Metal1,6.9600,64.2600,1.200000
FILLER_13_0,VDD,Metal1,6.2400,64.2600,1.200000
FILLER_12_93,VDD,Metal1,50.6400,64.2600,1.200000
FILLER_12_91,VDD,Metal1,49.9200,64.2600,1.200000
FILLER_12_76,VDD,Metal1,42.4800,64.2600,1.200000
FILLER_12_67,VDD,Metal1,38.1600,64.2600,1.200000
FILLER_12_60,VDD,Metal1,36.2490,63.6610,1.200000
FILLER_12_44,VDD,Metal1,27.1200,64.2600,1.200000
FILLER_12_22,VDD,Metal1,16.5600,64.2600,1.200000
FILLER_12_0,VDD,Metal1,6.0000,64.2600,1.200000
FILLER_11_115,VDD,Metal1,61.2000,56.7000,1.199837
FILLER_11_113,VDD,Metal1,60.4800,56.7000,1.199837
FILLER_11_82,VDD,Metal1,45.3600,56.7000,1.199861
FILLER_11_71,VDD,Metal1,40.0800,56.7000,1.199862
FILLER_11_59,VDD,Metal1,35.7690,57.2980,1.199868
FILLER_11_37,VDD,Metal1,23.7600,56.7000,1.199895
FILLER_11_16,VDD,Metal1,13.6800,56.7000,1.199897
FILLER_11_0,VDD,Metal1,6.0000,56.7000,1.199897
FILLER_10_83,VDD,Metal1,45.8400,56.7000,1.199861
FILLER_10_44,VDD,Metal1,27.1200,56.7000,1.199894
FILLER_10_0,VDD,Metal1,6.2400,56.7000,1.199897
FILLER_9_101,VDD,Metal1,54.4800,49.1400,1.199848
FILLER_9_81,VDD,Metal1,46.3290,49.7380,1.199873
