Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_0_14,VDD,Metal1,14.1690,18.3010,1.199776
FILLER_0_7,VDD,Metal1,10.8090,18.3010,1.199776
FILLER_0_0,VDD,Metal1,7.4490,18.3010,1.199776
hold2,VDD,Metal1,35.7160,34.3350,1.199466
hold1,VDD,Metal1,15.1630,34.3350,1.199470
clkload0,VDD,Metal1,50.9900,26.7910,1.199307
clkbuf_1_1__f_clk,VDD,Metal1,55.6370,33.5670,1.199451
clkbuf_1_0__f_clk,VDD,Metal1,22.1220,26.0070,1.199353
clkbuf_0_clk,VDD,Metal1,38.9220,26.9120,1.199325
fanout37,VDD,Metal1,63.4310,33.7420,1.199451
output36,VDD,Metal1,16.8710,71.5420,1.200000
output35,VDD,Metal1,20.2310,64.5370,1.200000
output34,VDD,Metal1,14.4710,71.5420,1.200000
output33,VDD,Metal1,17.8310,64.5370,1.200000
output32,VDD,Metal1,12.0710,71.5420,1.200000
output31,VDD,Metal1,9.6710,71.5420,1.200000
output30,VDD,Metal1,11.4480,64.5370,1.200000
output29,VDD,Metal1,50.4710,56.9770,1.200000
output28,VDD,Metal1,55.1280,56.4220,1.200000
output27,VDD,Metal1,52.8710,56.9770,1.200000
output26,VDD,Metal1,7.6080,71.5420,1.200000
output25,VDD,Metal1,57.1910,56.4220,1.200000
output24,VDD,Metal1,63.2880,56.9770,1.200000
output23,VDD,Metal1,60.8880,56.9770,1.200000
output22,VDD,Metal1,52.8710,63.9820,1.200000
output21,VDD,Metal1,58.0080,71.5420,1.200000
output20,VDD,Metal1,55.6080,71.5420,1.200000
output19,VDD,Metal1,53.2080,71.5420,1.200000
output18,VDD,Metal1,50.8080,71.5420,1.200000
output17,VDD,Metal1,48.0710,71.5420,1.200000
output16,VDD,Metal1,45.6710,71.5420,1.200000
output15,VDD,Metal1,7.2710,63.9820,1.200000
output14,VDD,Metal1,41.2080,71.5420,1.200000
output13,VDD,Metal1,38.4710,71.5420,1.200000
output12,VDD,Metal1,36.0710,71.5420,1.200000
output11,VDD,Metal1,34.0080,71.5420,1.200000
output10,VDD,Metal1,31.6080,71.5420,1.200000
output9,VDD,Metal1,29.2080,71.5420,1.200000
output8,VDD,Metal1,26.8080,71.5420,1.200000
output7,VDD,Metal1,24.4080,71.5420,1.200000
output6,VDD,Metal1,21.6710,71.5420,1.200000
output5,VDD,Metal1,19.6080,71.5420,1.200000
output4,VDD,Metal1,9.6710,63.9820,1.200000
output3,VDD,Metal1,6.7910,64.5370,1.200000
output2,VDD,Metal1,6.7910,26.1820,1.199353
input1,VDD,Metal1,63.8700,19.0670,1.199730
fanout78,VDD,Metal1,32.6820,26.9120,1.199330
fanout77,VDD,Metal1,41.2370,34.4720,1.199465
fanout76,VDD,Metal1,29.2370,26.0070,1.199330
fanout75,VDD,Metal1,32.6100,34.1870,1.199469
fanout74,VDD,Metal1,32.1170,42.0320,1.199785
fanout73,VDD,Metal1,44.1170,26.0070,1.199308
fanout72,VDD,Metal1,39.4020,41.1270,1.199782
fanout71,VDD,Metal1,53.7170,19.3520,1.199731
fanout70,VDD,Metal1,46.9970,41.1270,1.199779
fanout69,VDD,Metal1,59.5910,26.1820,1.199302
fanout68,VDD,Metal1,55.6080,49.4170,1.200000
fanout67,VDD,Metal1,59.9570,49.5920,1.200000
fanout66,VDD,Metal1,51.8820,42.0320,1.199779
fanout65,VDD,Metal1,51.8820,64.7120,1.200000
fanout64,VDD,Metal1,57.6300,19.0670,1.199731
fanout63,VDD,Metal1,61.9500,26.2920,1.199302
fanout62,VDD,Metal1,60.0420,48.6870,1.200000
fanout61,VDD,Metal1,63.8700,26.2920,1.199302
fanout60,VDD,Metal1,13.0020,49.5920,1.200000
fanout59,VDD,Metal1,61.4820,42.0320,1.199779
fanout58,VDD,Metal1,61.4820,56.2470,1.200000
fanout57,VDD,Metal1,54.2100,48.9720,1.200000
fanout56,VDD,Metal1,60.9170,64.7120,1.200000
fanout55,VDD,Metal1,20.5970,34.4720,1.199470
fanout54,VDD,Metal1,42.1970,33.5670,1.199465
fanout53,VDD,Metal1,45.6420,42.0320,1.199780
_301_,VDD,Metal1,13.7020,41.0980,1.199793
_300_,VDD,Metal1,13.2220,33.5380,1.199470
_299_,VDD,Metal1,58.9960,41.0920,1.199779
_298_,VDD,Metal1,58.3420,34.5010,1.199451
_297_,VDD,Metal1,58.3420,26.9410,1.199302
_296_,VDD,Metal1,43.9420,19.3810,1.199731
_295_,VDD,Metal1,36.7420,18.4180,1.199731
_294_,VDD,Metal1,19.4620,26.9410,1.199353
_293_,VDD,Metal1,28.5820,33.5380,1.199469
_292_,VDD,Metal1,6.6100,26.7910,1.199353
_291_,VDD,Metal1,10.4500,26.7910,1.199353
_290_,VDD,Metal1,50.7700,41.2480,1.199779
_289_,VDD,Metal1,47.6300,26.1280,1.199307
_288_,VDD,Metal1,57.9700,26.1280,1.199302
_287_,VDD,Metal1,23.6300,19.2310,1.199736
_286_,VDD,Metal1,26.9900,18.5680,1.199735
_285_,VDD,Metal1,14.5100,26.1280,1.199354
_284_,VDD,Metal1,10.5900,56.3660,1.200000
_283_,VDD,Metal1,43.5770,71.6550,1.200000
_282_,VDD,Metal1,15.4620,64.4250,1.200000
_281_,VDD,Metal1,56.3750,48.8050,1.200000
_280_,VDD,Metal1,45.0170,64.0950,1.200000
