Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_0_14,VSS,Metal1,14.1660,15.5800,0.000110
FILLER_0_7,VSS,Metal1,10.8060,15.5800,0.000110
FILLER_0_0,VSS,Metal1,7.4460,15.5800,0.000110
hold2,VSS,Metal1,35.7180,37.5920,0.000330
hold1,VSS,Metal1,15.1610,37.5920,0.000307
clkload0,VSS,Metal1,50.9900,29.9920,0.001961
clkbuf_1_1__f_clk,VSS,Metal1,55.6370,30.5420,0.002091
clkbuf_1_0__f_clk,VSS,Metal1,22.1220,22.9820,0.000330
clkbuf_0_clk,VSS,Metal1,38.9220,29.9370,0.001946
fanout37,VSS,Metal1,63.5360,30.5450,0.002091
output36,VSS,Metal1,16.9760,68.3450,0.000000
output35,VSS,Metal1,20.3360,67.7340,0.000000
output34,VSS,Metal1,14.5760,68.3450,0.000000
output33,VSS,Metal1,17.9360,67.7340,0.000000
output32,VSS,Metal1,12.1760,68.3450,0.000000
output31,VSS,Metal1,9.7760,68.3450,0.000000
output30,VSS,Metal1,11.3430,67.7340,0.000000
output29,VSS,Metal1,50.5760,60.1740,0.000000
output28,VSS,Metal1,55.0230,53.2250,0.000000
output27,VSS,Metal1,52.9760,60.1740,0.000000
output26,VSS,Metal1,7.5030,68.3450,0.000000
output25,VSS,Metal1,57.2960,53.2250,0.000000
output24,VSS,Metal1,63.1830,60.1740,0.000000
output23,VSS,Metal1,60.7830,60.1740,0.000000
output22,VSS,Metal1,52.9760,60.7850,0.000000
output21,VSS,Metal1,57.9030,68.3450,0.000000
output20,VSS,Metal1,55.5030,68.3450,0.000000
output19,VSS,Metal1,53.1030,68.3450,0.000000
output18,VSS,Metal1,50.7030,68.3450,0.000000
output17,VSS,Metal1,48.1760,68.3450,0.000000
output16,VSS,Metal1,45.7760,68.3450,0.000000
output15,VSS,Metal1,7.3760,60.7850,0.000000
output14,VSS,Metal1,41.1030,68.3450,0.000000
output13,VSS,Metal1,38.5760,68.3450,0.000000
output12,VSS,Metal1,36.1760,68.3450,0.000000
output11,VSS,Metal1,33.9030,68.3450,0.000000
output10,VSS,Metal1,31.5030,68.3450,0.000000
output9,VSS,Metal1,29.1030,68.3450,0.000000
output8,VSS,Metal1,26.7030,68.3450,0.000000
output7,VSS,Metal1,24.3030,68.3450,0.000000
output6,VSS,Metal1,21.7760,68.3450,0.000000
output5,VSS,Metal1,19.5030,68.3450,0.000000
output4,VSS,Metal1,9.7760,60.7850,0.000000
output3,VSS,Metal1,6.8960,67.7340,0.000000
output2,VSS,Metal1,6.8960,22.9850,0.000330
input1,VSS,Metal1,63.8750,22.4670,0.000357
fanout78,VSS,Metal1,32.6820,29.9370,0.000867
fanout77,VSS,Metal1,41.2370,37.4970,0.000331
fanout76,VSS,Metal1,29.2370,22.9820,0.000332
fanout75,VSS,Metal1,32.6050,37.5870,0.000327
fanout74,VSS,Metal1,32.1170,45.0570,0.000000
fanout73,VSS,Metal1,44.1170,22.9820,0.000356
fanout72,VSS,Metal1,39.4020,38.1020,0.000330
fanout71,VSS,Metal1,53.7170,22.3770,0.000357
fanout70,VSS,Metal1,46.9970,38.1020,0.000334
fanout69,VSS,Metal1,59.6960,22.9850,0.000357
fanout68,VSS,Metal1,55.5030,52.6140,0.000000
fanout67,VSS,Metal1,59.9570,52.6170,0.000000
fanout66,VSS,Metal1,51.8820,45.0570,0.000000
fanout65,VSS,Metal1,51.8820,67.7370,0.000000
fanout64,VSS,Metal1,57.6350,22.4670,0.000357
fanout63,VSS,Metal1,61.9550,22.8920,0.000357
fanout62,VSS,Metal1,60.0420,45.6620,0.000000
fanout61,VSS,Metal1,63.8750,22.8920,0.000357
fanout60,VSS,Metal1,13.0020,52.6170,0.000000
fanout59,VSS,Metal1,61.4820,45.0570,0.000000
fanout58,VSS,Metal1,61.4820,53.2220,0.000000
fanout57,VSS,Metal1,54.2050,45.5720,0.000000
fanout56,VSS,Metal1,60.9170,67.7370,0.000000
fanout55,VSS,Metal1,20.5970,37.4970,0.000307
fanout54,VSS,Metal1,42.1970,30.5420,0.001946
fanout53,VSS,Metal1,45.6420,45.0570,0.000000
_301_,VSS,Metal1,13.5450,38.0920,0.000307
_300_,VSS,Metal1,13.0650,30.5320,0.000863
_299_,VSS,Metal1,59.3940,38.1530,0.000349
_298_,VSS,Metal1,58.1850,37.5070,0.000349
_297_,VSS,Metal1,58.1850,29.9470,0.002091
_296_,VSS,Metal1,43.7850,22.3870,0.000356
_295_,VSS,Metal1,36.5850,15.4120,0.000120
_294_,VSS,Metal1,19.3050,29.9470,0.000863
_293_,VSS,Metal1,28.4250,30.5320,0.000866
_292_,VSS,Metal1,6.6100,29.9920,0.000863
_291_,VSS,Metal1,10.4500,29.9920,0.000863
_290_,VSS,Metal1,50.7700,38.0470,0.000341
_289_,VSS,Metal1,47.6300,22.9270,0.000356
_288_,VSS,Metal1,57.9700,22.9270,0.000357
_287_,VSS,Metal1,23.6300,22.4320,0.000330
_286_,VSS,Metal1,26.9900,15.3670,0.000114
_285_,VSS,Metal1,14.5100,22.9270,0.000330
_284_,VSS,Metal1,10.8970,53.1530,0.000000
_283_,VSS,Metal1,43.4530,68.3500,0.000000
_282_,VSS,Metal1,15.5860,67.7300,0.000000
_281_,VSS,Metal1,56.1060,45.6900,0.000000
_280_,VSS,Metal1,44.8930,60.7900,0.000000
_279_,VSS,Metal1,22.1330,60.1500,0.000000
_278_,VSS,Metal1,19.7330,60.8100,0.000000
_277_,VSS,Metal1,21.6530,60.8100,0.000000
_276_,VSS,Metal1,13.3860,67.7100,0.000000
_275_,VSS,Metal1,6.7730,45.0300,0.000000
_274_,VSS,Metal1,16.3200,45.6530,0.000000
_273_,VSS,Metal1,38.9330,52.5900,0.000000
_272_,VSS,Metal1,45.8260,52.6100,0.000000
_271_,VSS,Metal1,45.9250,53.1720,0.000000
_270_,VSS,Metal1,38.6260,45.6700,0.000000
_269_,VSS,Metal1,33.3730,45.6700,0.000000
_268_,VSS,Metal1,29.5060,52.6100,0.000000
_267_,VSS,Metal1,46.5950,45.5150,0.000000
_266_,VSS,Metal1,44.1100,45.5900,0.000000
_265_,VSS,Metal1,17.8960,53.1960,0.000000
_264_,VSS,Metal1,20.1060,60.1500,0.000000
_263_,VSS,Metal1,23.6900,53.1730,0.000000
_262_,VSS,Metal1,6.7730,53.2500,0.000000
_261_,VSS,Metal1,15.6130,53.2300,0.000000
