Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_13_116,VDD,Metal1,61.6800,64.2600,1.199990
FILLER_13_114,VDD,Metal1,60.9600,64.2600,1.199990
FILLER_13_83,VDD,Metal1,45.8400,64.2600,1.199991
FILLER_13_81,VDD,Metal1,45.1200,64.2600,1.199992
FILLER_13_0,VDD,Metal1,6.0000,64.2600,1.199994
FILLER_12_83,VDD,Metal1,45.8400,64.2600,1.199991
FILLER_12_76,VDD,Metal1,42.7200,64.2600,1.199992
FILLER_12_65,VDD,Metal1,37.2000,64.2600,1.199993
FILLER_12_63,VDD,Metal1,36.4800,64.2600,1.199993
FILLER_12_33,VDD,Metal1,21.8400,64.2600,1.199994
FILLER_12_26,VDD,Metal1,18.4800,64.2600,1.199994
FILLER_12_14,VDD,Metal1,12.9600,64.2600,1.199994
FILLER_11_91,VDD,Metal1,49.6800,56.7000,1.199998
FILLER_11_71,VDD,Metal1,40.3200,56.7000,1.199998
FILLER_11_62,VDD,Metal1,35.7600,56.7000,1.199998
FILLER_11_53,VDD,Metal1,31.4400,56.7000,1.199998
FILLER_11_51,VDD,Metal1,30.7200,56.7000,1.199998
FILLER_11_23,VDD,Metal1,17.0400,56.7000,1.199996
FILLER_10_105,VDD,Metal1,56.6400,56.7000,1.199998
FILLER_10_88,VDD,Metal1,48.4800,56.7000,1.199998
FILLER_10_68,VDD,Metal1,38.6400,56.7000,1.199998
FILLER_10_66,VDD,Metal1,37.9200,56.7000,1.199998
FILLER_9_106,VDD,Metal1,56.8800,49.1400,1.200000
FILLER_9_88,VDD,Metal1,48.2400,49.1400,1.200000
FILLER_9_64,VDD,Metal1,36.7200,49.1400,1.200000
FILLER_9_62,VDD,Metal1,36.0000,49.1400,1.200000
FILLER_9_24,VDD,Metal1,17.5200,49.1400,1.200000
FILLER_9_5,VDD,Metal1,8.6400,49.1400,1.200000
FILLER_8_115,VDD,Metal1,61.4400,49.1400,1.200000
FILLER_8_101,VDD,Metal1,54.4800,49.1400,1.200000
FILLER_8_78,VDD,Metal1,43.4400,49.1400,1.200000
FILLER_8_67,VDD,Metal1,38.4000,49.1400,1.200000
FILLER_8_52,VDD,Metal1,31.2000,49.1400,1.200000
FILLER_8_28,VDD,Metal1,19.4400,49.1400,1.200000
FILLER_8_18,VDD,Metal1,14.8800,49.1400,1.200000
FILLER_8_0,VDD,Metal1,6.0000,49.1400,1.200000
FILLER_7_115,VDD,Metal1,61.4400,41.5800,1.199865
FILLER_6_87,VDD,Metal1,48.0000,41.5800,1.199867
FILLER_6_53,VDD,Metal1,31.4400,41.5800,1.199885
FILLER_6_0,VDD,Metal1,6.2400,41.5800,1.199896
FILLER_5_81,VDD,Metal1,44.8800,34.0200,1.199546
FILLER_5_66,VDD,Metal1,37.9200,34.0200,1.199551
FILLER_5_47,VDD,Metal1,28.8000,34.0200,1.199564
FILLER_5_29,VDD,Metal1,19.9200,34.0200,1.199564
FILLER_5_0,VDD,Metal1,6.0000,34.0200,1.199570
FILLER_4_74,VDD,Metal1,41.5200,34.0200,1.199547
FILLER_4_20,VDD,Metal1,15.6000,34.0200,1.199570
FILLER_4_0,VDD,Metal1,6.0000,34.0200,1.199570
FILLER_3_84,VDD,Metal1,46.3200,26.4600,1.199213
FILLER_3_0,VDD,Metal1,6.0000,26.4600,1.199241
FILLER_2_63,VDD,Metal1,36.2400,26.4600,1.199213
FILLER_1_116,VDD,Metal1,61.6800,18.9000,1.199620
FILLER_1_103,VDD,Metal1,55.4400,18.9000,1.199621
FILLER_0_112,VDD,Metal1,59.7600,18.9000,1.199621
FILLER_0_90,VDD,Metal1,49.2000,18.9000,1.199622
FILLER_0_71,VDD,Metal1,40.0800,18.9000,1.199622
hold2,VDD,Metal1,35.2360,34.3350,1.199551
hold1,VDD,Metal1,17.5630,18.5840,1.199670
clkload0,VDD,Metal1,61.0700,63.9280,1.199990
clkbuf_1_1__f_clk,VDD,Metal1,55.1570,33.5670,1.199536
clkbuf_1_0__f_clk,VDD,Metal1,26.4420,26.0070,1.199237
clkbuf_0_clk,VDD,Metal1,36.5220,26.9120,1.199213
fanout37,VDD,Metal1,54.3110,26.1820,1.199211
output36,VDD,Metal1,19.6080,64.5370,1.199994
output35,VDD,Metal1,16.8710,64.5370,1.199994
output34,VDD,Metal1,14.8080,64.5370,1.199994
output33,VDD,Metal1,12.0710,64.5370,1.199994
output32,VDD,Metal1,10.0080,64.5370,1.199994
output31,VDD,Metal1,7.2710,64.5370,1.199994
output30,VDD,Metal1,6.7910,56.9770,1.199995
output29,VDD,Metal1,49.9910,56.4220,1.199998
output28,VDD,Metal1,58.4880,49.4170,1.200000
output27,VDD,Metal1,60.8880,49.4170,1.200000
output26,VDD,Metal1,8.2310,56.4220,1.199995
output25,VDD,Metal1,60.8880,56.4220,1.199998
output24,VDD,Metal1,58.4880,56.4220,1.199998
output23,VDD,Metal1,60.8880,56.9770,1.199998
output22,VDD,Metal1,55.1280,56.4220,1.199998
output21,VDD,Metal1,52.7280,56.4220,1.199998
output20,VDD,Metal1,57.0480,64.5370,1.199990
output19,VDD,Metal1,54.6480,64.5370,1.199991
output18,VDD,Metal1,52.2480,64.5370,1.199991
output17,VDD,Metal1,49.5110,64.5370,1.199991
output16,VDD,Metal1,43.2710,64.5370,1.199992
output15,VDD,Metal1,6.7910,49.4170,1.200000
output14,VDD,Metal1,40.8710,64.5370,1.199992
output13,VDD,Metal1,38.4710,64.5370,1.199993
output12,VDD,Metal1,36.0710,64.5370,1.199993
output11,VDD,Metal1,33.6710,64.5370,1.199993
output10,VDD,Metal1,31.2710,64.5370,1.199993
output9,VDD,Metal1,29.2080,64.5370,1.199994
output8,VDD,Metal1,26.8080,64.5370,1.199994
output7,VDD,Metal1,24.4080,64.5370,1.199994
output6,VDD,Metal1,22.0080,64.5370,1.199994
output5,VDD,Metal1,23.4480,63.9820,1.199994
output4,VDD,Metal1,15.4310,56.9770,1.199996
output3,VDD,Metal1,10.6310,56.4220,1.199995
output2,VDD,Metal1,6.7910,26.1820,1.199241
input1,VDD,Metal1,60.9900,18.7320,1.199620
fanout76,VDD,Metal1,35.5620,33.5670,1.199551
fanout75,VDD,Metal1,18.1970,41.1270,1.199896
fanout74,VDD,Metal1,8.6100,18.7320,1.199670
fanout73,VDD,Metal1,40.2480,41.3020,1.199870
fanout72,VDD,Metal1,45.1620,42.0320,1.199867
fanout71,VDD,Metal1,46.5170,19.3520,1.199622
fanout70,VDD,Metal1,41.3220,34.4720,1.199547
fanout69,VDD,Metal1,54.7500,18.7320,1.199621
fanout68,VDD,Metal1,42.7620,26.9120,1.199213
fanout67,VDD,Metal1,58.6020,26.0070,1.199211
fanout66,VDD,Metal1,58.0370,48.6870,1.200000
fanout65,VDD,Metal1,44.2020,41.1270,1.199867
fanout64,VDD,Metal1,32.6820,63.8070,1.199993
fanout63,VDD,Metal1,53.3510,41.8570,1.199865
fanout62,VDD,Metal1,54.2100,19.0670,1.199621
fanout61,VDD,Metal1,56.6700,19.0670,1.199621
fanout60,VDD,Metal1,53.3220,49.5920,1.200000
fanout59,VDD,Metal1,11.9570,41.1270,1.199896
fanout58,VDD,Metal1,60.5100,19.0670,1.199620
fanout57,VDD,Metal1,51.3300,48.9720,1.200000
fanout56,VDD,Metal1,59.4480,64.5370,1.199990
fanout55,VDD,Metal1,58.0370,42.0320,1.199865
fanout54,VDD,Metal1,41.3510,18.6220,1.199622
fanout53,VDD,Metal1,46.0370,18.4470,1.199622
fanout52,VDD,Metal1,14.3570,49.5920,1.200000
_301_,VDD,Metal1,36.7420,19.3810,1.199622
_300_,VDD,Metal1,19.9420,19.3810,1.199670
_299_,VDD,Metal1,56.1160,41.0920,1.199865
_298_,VDD,Metal1,55.4620,34.5010,1.199536
_297_,VDD,Metal1,55.4620,26.9410,1.199211
_296_,VDD,Metal1,42.9820,25.9780,1.199213
_295_,VDD,Metal1,33.3820,18.4180,1.199622
_294_,VDD,Metal1,18.0220,26.9410,1.199241
_293_,VDD,Metal1,26.1820,33.5380,1.199564
_292_,VDD,Metal1,8.7500,26.7910,1.199241
_291_,VDD,Metal1,24.3700,41.2480,1.199888
_290_,VDD,Metal1,39.2500,41.9110,1.199870
_289_,VDD,Metal1,25.0700,34.3510,1.199564
_288_,VDD,Metal1,20.2700,18.5680,1.199670
_287_,VDD,Metal1,25.0700,26.7910,1.199237
_286_,VDD,Metal1,6.6100,56.3680,1.199995
_285_,VDD,Metal1,10.6700,33.6880,1.199570
_284_,VDD,Metal1,11.0700,34.3530,1.199570
_283_,VDD,Metal1,14.5020,64.0950,1.199994
_282_,VDD,Metal1,9.0170,64.0950,1.199994
_281_,VDD,Metal1,58.7750,19.2350,1.199621
